"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","2","3","0","0","0","1","1","0","1","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","5","0","7","0","2","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","1","3","24","13","2","0","0","1","14","2","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","1","11","0","7","1","0","0","7","0","1","0","0","1","2","0","0","0","","","","","",""
"文京","0","0","0","5","3","2","3","0","0","0","15","1","0","0","0","1","0","0","0","0","","","","","",""
"台東","0","0","2","0","18","2","0","1","2","0","2","3","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","5","9","5","0","1","0","0","4","0","1","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","2","4","15","4","5","1","2","0","11","2","0","0","0","2","0","0","0","0","","","","","",""
"品川区","0","0","0","3","21","1","14","2","1","0","21","1","4","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","2","2","0","3","0","0","0","9","1","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","7","3","26","1","13","5","4","0","57","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","4","2","21","3","4","0","4","0","21","6","0","0","0","0","0","1","0","0","","","","","",""
"渋谷区","0","0","0","0","9","0","5","0","2","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","1","2","30","2","12","1","2","0","13","3","1","0","1","0","0","0","0","0","","","","","",""
"杉並","1","0","11","0","21","2","3","0","1","0","8","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","2","1","3","0","1","1","4","2","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","4","0","2","2","10","0","3","0","15","3","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","1","5","3","4","0","1","0","5","10","0","0","0","1","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","5","1","1","0","3","0","4","4","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","3","5","4","1","2","0","2","0","6","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","0","1","5","9","2","2","0","3","0","20","17","0","0","1","1","0","0","0","0","","","","","",""
"葛飾区","0","0","0","5","10","5","7","0","3","0","15","1","0","0","0","0","0","0","2","0","","","","","",""
"江戸川","0","0","6","11","18","3","5","0","1","0","45","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","7","23","32","16","15","1","1","2","24","13","4","0","0","1","0","0","0","0","","","","","",""
"町田市","1","0","2","23","22","4","1","0","3","0","23","2","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","9","3","3","3","2","0","2","0","5","1","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","0","0","1","5","7","2","5","1","1","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","3","2","9","4","1","1","0","0","10","1","0","0","0","1","0","0","0","0","","","","","",""
"多摩府中","0","0","4","8","19","2","9","0","4","0","15","1","1","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","3","15","37","3","4","1","3","0","24","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","4","0","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","0","72","140","399","89","154","16","52","4","407","84","13","1","2","10","2","1","2","0","","","","","",""
