"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","11","0","1","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","27","1","1","71","4","4","0","38","0","0","0","4","0","0","0","0","0","0","0"
"1歳","0","21","3","5","106","19","18","2","39","0","2","2","2","1","0","2","0","0","0","0"
"2歳","4","8","4","7","88","12","15","5","7","0","1","4","0","1","0","0","0","0","0","0"
"3歳","1","1","5","14","85","16","10","5","1","1","3","5","0","0","0","0","0","0","1","0"
"4歳","0","1","6","20","78","11","4","6","0","0","2","11","2","0","0","1","0","0","2","0"
"5歳","1","0","4","25","62","9","7","10","0","0","0","10","0","0","0","0","0","0","1","0"
"6歳","4","0","0","28","44","5","3","9","0","0","1","2","0","0","0","0","0","0","1","0"
"7歳","3","0","0","18","46","2","2","2","0","0","1","9","0","0","0","0","0","0","0","0"
"8歳","5","0","1","15","28","7","2","8","0","0","4","7","0","0","0","0","0","0","2","0"
"9歳","0","1","2","11","22","3","0","2","0","1","0","1","1","0","1","0","0","0","0","0"
"10〜14歳","3","0","1","11","62","1","2","1","0","1","0","6","0","0","0","0","0","0","5","0"
"15〜19歳","1","0","0","2","14","0","0","0","0","1","0","0","0","0","0","5","0","0","1","0"
"20〜29歳","1","0","2","10","98","0","1","0","0","4","1","2","0","0","0","3","0","0","0","0"
"30〜39歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","33","70","29","168","817","91","68","50","85","8","15","59","9","2","1","21","0","0","13","0"
