"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","11","1","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","3","1","5","6","10","2","6","1","1","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","0","1","0","2","13","2","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","5","3","2","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","4","2","0","7","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","6","1","0","3","5","3","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","7","0","4","18","51","14","3","2","12","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","0","1","10","28","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","3","6","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","2","2","23","25","91","8","2","3","4","0","0","0","2","0","0","1","0","0","0","0","0","","","","","",""
"世田谷","5","2","7","26","42","13","3","0","8","0","0","1","0","1","0","1","0","0","0","0","0","","","","","",""
"渋谷区","1","0","0","2","7","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","9","0","1","1","15","3","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","2","0","3","12","28","4","0","0","2","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"池袋","1","1","5","0","13","1","1","0","0","0","3","0","0","0","0","1","0","0","0","0","0","","","","","",""
"北区","5","0","0","5","21","3","3","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","7","0","1","16","21","2","3","1","5","0","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","4","0","1","7","22","2","1","0","1","0","0","0","1","0","0","3","0","0","0","0","0","","","","","",""
"練馬区","2","0","2","17","42","5","2","1","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","5","0","4","15","48","6","0","5","5","0","4","3","0","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","9","0","1","2","42","8","1","0","5","0","2","0","1","0","0","1","0","0","2","0","0","","","","","",""
"江戸川","1","0","2","20","44","9","1","0","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","3","0","9","32","68","18","7","2","5","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","2","1","1","38","60","14","0","4","6","0","0","2","3","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","5","0","22","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","3","1","7","41","10","3","5","3","0","3","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","3","0","1","20","28","4","2","0","4","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","9","1","4","32","63","14","8","0","9","0","1","4","0","0","0","2","0","0","0","0","0","","","","","",""
"多摩小平","4","1","15","24","47","5","1","1","4","0","1","0","4","0","0","1","0","0","1","0","1","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","98","16","96","356","906","167","52","26","104","0","16","27","12","3","0","15","0","1","3","0","1","","","","","",""
