"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","0","0","0","17","4","0","0","6","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","1","4","2","95","14","1","0","57","1","0","1","2","0","0","0","0","0","0","0"
"1歳","10","2","7","6","160","40","2","0","42","0","1","4","3","2","0","0","0","0","1","0"
"2歳","5","1","1","10","104","39","1","1","10","0","0","4","3","0","0","0","0","0","0","0"
"3歳","15","0","4","30","144","31","1","2","0","0","0","4","2","1","0","0","0","0","2","0"
"4歳","8","0","4","58","103","33","2","1","1","1","1","3","1","0","0","0","0","0","0","0"
"5歳","7","0","2","45","86","12","1","7","0","0","1","4","0","0","0","1","0","0","0","0"
"6歳","4","0","1","57","68","9","0","1","0","0","0","9","0","0","0","0","0","0","1","0"
"7歳","12","0","1","47","76","4","0","2","0","0","0","4","0","0","0","0","0","0","0","0"
"8歳","7","0","1","23","50","3","0","4","0","0","0","6","0","0","0","0","0","0","0","0"
"9歳","3","0","1","16","37","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","8","0","2","15","94","6","0","5","0","0","0","2","1","0","0","0","0","0","1","0"
"15〜19歳","6","0","0","4","21","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0"
"20〜29歳","18","0","0","22","134","2","0","2","0","3","0","2","0","0","1","5","1","0","0","0"
"30〜39歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0"
"40〜49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"合計","141","4","28","335","1189","198","8","26","116","6","3","45","13","3","3","16","4","0","5","0"
