"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"中央区","0","0","0","9","15","1","4","0","0","0","1","3","0","0","2","0","0","0","0","0","0","","","","","",""
"みなと","1","2","1","11","10","1","2","2","2","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","2","6","2","14","32","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","3","1","0","5","7","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","1","3","7","25","2","10","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","3","0","2","4","11","0","4","0","1","0","0","0","0","0","0","0","0","1","0","1","0","","","","","",""
"江東区","1","1","2","23","45","3","6","1","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","3","7","8","17","3","9","4","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","1","1","10","19","2","5","1","1","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","3","4","8","28","73","4","9","4","4","0","0","0","1","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","5","0","10","41","67","5","16","0","2","5","3","3","0","0","0","0","0","0","0","1","0","","","","","",""
"渋谷区","0","0","1","5","9","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","1","1","15","26","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","2","7","9","46","2","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","2","1","2","5","0","2","0","0","4","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"北区","0","0","4","1","11","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","1","2","5","21","5","1","3","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","4","0","0","6","16","5","7","0","2","3","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","0","4","18","60","22","7","0","7","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","13","2","4","19","47","4","8","4","5","1","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","1","9","32","0","9","4","3","0","1","3","0","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","2","5","5","13","36","2","14","1","2","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","2","1","8","20","68","4","3","1","3","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","4","21","44","2","2","0","5","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","7","10","1","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","3","10","28","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","0","0","14","35","1","0","2","3","2","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"多摩府中","6","0","7","35","68","11","9","6","19","3","1","3","0","0","1","0","0","0","0","0","1","","","","","",""
"多摩小平","2","1","13","28","60","8","7","5","6","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","51","34","102","397","945","99","143","43","88","34","14","17","1","0","7","0","0","1","0","6","2","","","","","",""
