"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","1","2","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","1","0","3","0","20","0","1","0","11","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","4","1","3","10","0","26","1","1","0","11","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","1","1","4","8","1","27","1","3","0","19","2","1","0","0","0","0","1","1","0","0","","","","","",""
"文京","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","0","1","1","1","14","0","9","0","3","0","16","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","2","0","1","2","1","18","3","3","0","20","0","0","0","0","1","0","0","0","0","0","","","","","",""
"江東区","0","0","2","3","39","3","96","2","3","0","63","2","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","4","11","1","46","2","1","0","12","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","4","0","9","0","1","0","3","1","0","0","0","1","0","0","0","0","0","","","","","",""
"大田区","0","6","3","5","19","5","66","6","8","0","36","4","3","0","0","1","0","0","1","0","0","","","","","",""
"世田谷","0","0","1","6","16","2","73","5","8","0","55","11","3","0","0","1","0","0","4","0","0","","","","","",""
"渋谷区","0","0","2","2","3","1","13","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","4","11","1","23","0","0","0","26","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","1","5","15","0","33","2","4","0","14","1","0","0","0","1","0","0","0","0","0","","","","","",""
"池袋","0","0","0","1","1","1","9","0","1","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","2","6","2","8","2","0","0","11","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","10","3","3","6","0","14","0","3","1","40","3","3","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","1","0","0","2","8","1","16","1","1","0","12","3","4","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","1","1","12","0","55","3","3","1","48","2","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","2","6","25","5","20","1","2","0","68","3","1","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","0","0","1","2","7","2","26","2","9","0","34","2","0","0","0","1","0","0","3","0","0","","","","","",""
"江戸川","1","1","5","4","24","2","38","3","4","0","69","1","3","0","0","2","0","0","0","0","0","","","","","",""
"八王子市","0","1","2","6","18","6","90","4","3","0","30","1","1","0","0","1","0","0","0","0","0","","","","","",""
"町田市","1","0","0","3","20","5","46","5","6","0","48","4","3","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","8","2","4","0","40","2","4","0","16","0","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","0","0","0","5","6","5","81","6","5","0","19","7","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","1","2","4","11","1","77","1","7","0","23","0","3","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","10","7","12","3","141","4","5","1","47","3","3","0","0","0","0","0","1","0","0","","","","","",""
"多摩小平","0","0","6","11","27","5","121","5","7","2","56","5","2","0","0","0","0","0","4","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","27","53","97","343","53","1254","64","96","5","821","58","31","0","0","12","0","1","15","0","0","","","","","",""
