"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","5","6","0","0","7","2","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","20","3","3","4","68","5","0","0","22","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1歳","73","6","8","9","152","30","3","4","32","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","122","3","5","12","127","34","2","6","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","143","1","5","25","110","21","1","7","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","262","0","10","48","107","30","0","9","0","0","0","9","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","319","0","2","48","115","15","0","11","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","300","0","2","50","108","10","0","18","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","372","0","1","39","80","8","0","5","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","299","0","1","39","68","2","0","8","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","231","0","0","28","74","3","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","563","0","1","35","121","9","0","3","0","3","0","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"15〜19歳","75","0","0","1","36","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","108","0","1","29","215","0","0","4","0","1","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","163","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3359","19","39","367","1388","169","6","77","63","4","3","35","8","1","1","2","0","1","12","0","0","0","0","0","0","0","0","0"
