"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","1","0","0","10","2","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","0","0","5","2","64","11","3","1","62","0","0","9","1","0","4","0","0","0","0","0","0","0","0"
"1歳","0","2","9","7","80","40","27","2","60","1","0","49","0","1","8","0","1","1","0","0","0","0","0"
"2歳","0","0","13","19","55","28","22","7","2","0","0","33","2","8","6","0","1","1","0","0","0","0","0"
"3歳","0","1","16","39","62","41","18","19","3","0","0","49","0","13","4","0","0","0","0","0","0","0","0"
"4歳","1","0","16","51","64","36","14","18","1","1","0","23","1","5","1","0","0","0","0","0","0","0","0"
"5歳","0","0","22","38","48","22","9","20","0","0","0","22","0","18","1","0","0","0","0","0","0","0","0"
"6歳","0","0","13","30","50","10","4","11","0","0","0","8","0","11","1","0","0","0","0","0","0","0","0"
"7歳","0","0","5","31","43","8","3","8","0","0","0","10","1","7","1","0","0","0","0","0","0","0","0"
"8歳","0","0","3","17","38","4","3","13","0","0","0","2","1","3","4","0","0","0","0","0","0","0","0"
"9歳","0","0","1","16","40","6","2","7","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","1","17","50","3","1","5","0","0","0","2","5","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","2","14","0","0","0","1","0","0","0","0","1","1","0","0","0","2","0","0","0","2"
"20〜29歳","0","1","4","19","96","2","1","5","1","1","0","2","1","1","0","0","1","3","0","0","0","1","6"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","1","2","0","2"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3","5","108","288","714","213","107","116","133","3","0","212","12","72","32","0","5","17","4","1","2","1","10"
