"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","1","10","14","34","8","3","1","8","1","3","1","1","0","0","3","0","0","1","0","0","","","","","",""
"区南部","1","1","13","28","111","14","1","1","8","1","5","5","1","1","0","1","0","0","0","0","0","","","","","",""
"区西南部","0","1","6","38","96","14","11","3","5","0","4","3","0","0","0","4","0","0","1","0","1","","","","","",""
"区西部","4","1","4","31","72","8","1","1","5","0","1","1","0","0","0","2","0","0","1","0","1","","","","","",""
"区西北部","0","0","1","34","85","15","1","1","10","0","17","4","0","0","0","1","0","0","1","0","0","","","","","",""
"区東北部","1","1","7","30","131","17","2","2","16","0","3","5","1","0","0","2","0","0","0","0","0","","","","","",""
"区東部","6","2","7","37","140","11","11","1","11","0","4","4","2","0","0","0","1","1","0","0","0","","","","","",""
"西多摩","2","0","1","6","37","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","1","9","65","204","35","9","4","11","1","1","9","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","21","37","6","1","0","8","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","1","1","28","80","19","1","2","8","0","1","2","2","1","0","0","0","0","3","0","0","","","","","",""
"北多摩北部","1","2","9","37","48","12","1","2","6","0","8","1","1","0","0","7","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","22","11","69","369","1075","160","42","19","97","3","47","40","11","2","0","20","1","1","8","0","2","","","","","",""
