"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","14","8","25","102","9","4","7","8","0","1","2","1","1","0","1","0","0","5","0","0","0","","","","","",""
"区南部","0","17","7","39","137","9","2","3","7","0","0","2","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","11","12","6","50","179","11","0","3","5","0","1","3","1","0","0","1","0","0","3","0","0","2","","","","","",""
"区西部","3","17","0","12","122","3","1","7","6","0","0","1","1","1","0","1","0","0","2","0","0","0","","","","","",""
"区西北部","3","13","2","44","175","7","1","2","10","0","2","10","1","0","0","1","0","0","1","0","0","0","","","","","",""
"区東北部","1","12","8","54","181","23","1","11","16","0","0","8","0","1","0","5","1","0","6","0","1","0","","","","","",""
"区東部","12","17","12","55","217","21","4","10","13","0","0","13","0","1","0","2","0","0","1","0","0","0","","","","","",""
"西多摩","2","1","2","16","7","4","0","2","1","0","0","8","0","0","0","1","0","0","1","0","0","0","","","","","",""
"南多摩","2","28","10","42","197","13","4","11","10","0","2","10","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","5","12","2","34","66","6","0","6","0","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","21","9","34","106","10","2","3","6","0","2","6","1","1","0","2","1","0","2","0","0","0","","","","","",""
"北多摩北部","1","21","6","60","101","4","2","5","8","0","0","6","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","45","185","72","465","1590","120","21","70","90","0","9","71","8","6","0","16","2","0","21","0","1","2","","","","","",""
