"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","0","0"
"1〜4歳","0","0","0","0","0","0","3","0","0"
"5〜9歳","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","7","2","2","0","1","0","0","0","0"
"20〜24歳","48","3","9","11","2","0","1","0","0"
"25〜29歳","56","7","10","21","2","0","1","0","0"
"30〜34歳","25","10","9","16","0","0","1","0","0"
"35〜39歳","18","7","8","12","2","0","3","0","0"
"40〜44歳","14","4","3","8","1","0","2","0","0"
"45〜49歳","12","10","3","9","1","0","1","1","0"
"50〜54歳","11","2","5","6","0","0","0","0","0"
"55〜59歳","9","4","5","5","0","0","2","0","0"
"60〜64歳","3","3","3","2","0","0","2","0","0"
"65〜69歳","1","0","1","0","0","0","5","0","0"
"70歳以上","0","1","1","0","0","0","38","2","0"
"合計","204","53","59","90","9","0","67","3","0"
