"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","4","0"
"1〜4歳","0","0","0","0","0","0","3","12","0"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","0","1","0","0","1","2","0"
"15〜19歳","10","2","5","3","0","0","0","0","0"
"20〜24歳","29","5","8","20","0","1","2","0","0"
"25〜29歳","29","8","6","21","1","1","2","1","0"
"30〜34歳","28","9","7","20","0","1","1","0","0"
"35〜39歳","19","10","4","6","0","0","1","1","0"
"40〜44歳","8","5","4","6","0","2","2","0","0"
"45〜49歳","3","2","1","2","0","0","4","0","0"
"50〜54歳","9","3","2","2","0","2","6","0","2"
"55〜59歳","0","0","2","0","0","0","8","0","1"
"60〜64歳","1","0","0","1","0","0","9","1","0"
"65〜69歳","1","0","0","0","0","0","6","0","3"
"70歳以上","1","2","0","0","0","1","36","2","4"
"合計","138","46","39","82","1","8","88","24","10"
