"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","0","0","0","9","1","1","0","2","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","3","6","0","74","10","2","5","31","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","2","24","13","95","27","13","6","45","2","4","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","0","9","16","67","20","10","2","0","0","7","7","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","2","1","10","46","94","12","4","10","1","0","1","11","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","1","0","7","69","87","26","3","9","2","0","0","12","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","1","0","8","60","77","15","2","10","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","1","57","62","9","0","9","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","2","45","66","11","1","19","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","1","0","1","21","41","7","0","8","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","23","25","3","1","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","5","0","0","36","57","4","1","11","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","2","8","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","5","32","110","3","1","4","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","21","6","73","420","872","148","39","100","81","5","16","62","8","4","1","8","0","1","5","0","0","0","0","0","0","0","0","0"
