"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央区","10","4","2","5","0","0","0","0","0","",""
"みなと","1","2","1","2","0","3","2","2","0","",""
"新宿区","39","5","11","34","0","0","35","9","0","",""
"文京","0","0","0","0","0","0","0","7","0","",""
"台東","1","0","0","1","0","0","0","0","0","",""
"墨田区","3","3","1","2","0","0","3","1","0","",""
"江東区","16","4","4","16","0","0","0","0","0","",""
"品川区","1","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","0","0","3","0","0","2","2","0","",""
"世田谷","0","0","0","0","0","0","6","0","0","",""
"渋谷区","7","1","0","2","0","0","4","0","0","",""
"中野区","5","0","1","1","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","18","6","8","5","0","1","4","1","0","",""
"北区","0","1","1","2","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","2","0","1","1","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","6","0","1","3","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","5","3","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","6","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","0","1","1","0","0","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","7","12","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","109","27","32","77","0","4","74","37","0","",""
