"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","5","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","","","","",""
"中央区","0","0","2","5","10","3","2","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"みなと","1","7","1","10","28","0","1","2","1","0","1","4","0","0","0","0","0","0","1","1","0","0","","","","","",""
"新宿区","0","11","0","6","10","3","1","2","3","0","0","0","0","3","0","0","0","1","1","0","0","0","","","","","",""
"文京","0","0","0","0","11","3","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","1","2","18","1","1","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","6","1","5","11","1","6","0","1","0","0","1","1","0","0","0","0","0","3","0","0","0","","","","","",""
"江東区","0","1","2","7","67","4","2","4","5","0","1","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","2","9","1","5","30","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","1","1","6","21","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","8","6","13","69","7","4","1","5","1","0","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","10","9","0","26","65","3","1","1","1","0","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","12","0","1","0","2","0","0","0","0","0","0","3","0","0","1","0","0","1","","","","","",""
"中野区","0","2","0","2","32","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","3","0","4","34","2","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"池袋","0","5","0","1","4","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","0","1","1","4","37","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","3","3","9","8","0","0","0","4","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","0","2","23","0","1","0","1","1","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","4","1","5","19","37","5","2","1","6","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","8","2","15","60","3","0","6","1","0","0","3","1","0","0","3","0","0","0","0","0","0","","","","","",""
"葛飾区","2","3","0","13","40","5","4","3","4","0","0","0","0","0","0","3","0","0","3","0","0","0","","","","","",""
"江戸川","10","8","4","22","51","5","3","4","1","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","23","0","15","66","1","6","1","2","0","0","11","2","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","5","1","0","31","32","4","0","6","4","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","9","13","2","4","1","2","0","1","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","5","1","9","22","2","2","2","4","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩立川","3","21","0","33","29","4","3","3","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","3","9","3","20","64","12","1","6","14","3","0","3","2","0","0","1","0","3","2","0","0","0","","","","","",""
"多摩小平","3","13","6","47","62","3","6","6","3","0","0","8","0","0","0","2","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","51","158","41","340","971","78","52","57","77","7","5","67","12","5","0","19","0","4","13","1","0","1","","","","","",""
