"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","11","0"
"1〜4歳","0","0","0","0","0","0","3","24","0"
"5〜9歳","0","0","0","0","0","0","5","1","0"
"10〜14歳","1","0","0","0","0","0","0","0","0"
"15〜19歳","16","1","4","7","1","0","0","0","0"
"20〜24歳","48","13","10","24","4","1","0","0","0"
"25〜29歳","38","11","9","23","7","0","2","1","0"
"30〜34歳","31","8","6","14","4","2","3","1","0"
"35〜39歳","32","8","3","28","4","0","3","1","0"
"40〜44歳","17","7","2","14","1","0","0","2","1"
"45〜49歳","6","3","1","2","2","0","2","0","0"
"50〜54歳","4","4","3","3","0","1","4","0","0"
"55〜59歳","4","0","1","3","0","0","4","4","0"
"60〜64歳","0","1","0","0","0","0","14","2","0"
"65〜69歳","0","1","0","0","0","0","11","2","0"
"70歳以上","1","2","0","0","0","0","42","9","0"
"合計","198","59","39","118","23","4","98","58","1"
