"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","3","0"
"1〜4歳","0","0","0","0","0","0","2","10","0"
"5〜9歳","0","0","0","0","0","0","2","3","0"
"10〜14歳","0","0","0","0","0","0","0","1","0"
"15〜19歳","2","0","1","0","0","0","0","0","0"
"20〜24歳","14","6","3","12","0","1","2","0","0"
"25〜29歳","22","9","7","19","0","0","0","0","0"
"30〜34歳","21","7","8","11","0","3","0","0","0"
"35〜39歳","16","9","10","12","0","0","0","0","0"
"40〜44歳","8","10","8","1","0","2","0","0","0"
"45〜49歳","8","12","8","5","0","0","1","0","0"
"50〜54歳","1","4","3","2","0","1","0","0","0"
"55〜59歳","3","3","0","2","0","0","3","2","0"
"60〜64歳","2","4","1","0","0","0","4","2","0"
"65〜69歳","0","2","0","0","0","0","4","1","0"
"70歳以上","0","0","0","0","0","0","30","4","0"
"合計","97","66","49","64","0","7","50","26","0"
