"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","21","7","2","14","98","14","3","5","5","0","0","1","2","2","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","8","0","4","11","100","7","1","3","3","0","0","1","0","5","2","0","0","2","0","0","0","0","0","","","","","",""
"区西南部","15","0","1","2","134","15","0","6","2","0","0","0","0","5","1","0","0","0","0","0","0","0","0","","","","","",""
"区西部","12","1","3","4","117","11","1","0","1","0","0","0","0","1","2","0","0","1","0","2","0","0","0","","","","","",""
"区西北部","24","2","0","1","82","9","2","1","7","0","0","0","0","0","1","0","0","0","0","0","2","0","0","","","","","",""
"区東北部","7","0","0","7","72","13","1","1","7","0","1","0","0","2","0","0","0","2","0","0","0","0","0","","","","","",""
"区東部","4","0","3","8","100","13","1","3","3","0","0","1","0","1","1","0","0","2","0","0","0","0","0","","","","","",""
"西多摩","15","0","0","2","38","3","0","0","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","7","0","0","3","63","6","0","2","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","18","0","1","3","9","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","9","0","1","3","58","5","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","9","1","0","4","80","10","0","1","2","0","1","1","1","1","1","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","150","11","15","65","952","109","9","24","41","0","3","4","4","21","9","0","0","10","0","2","2","0","0","","","","","",""
