"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","30","26","6","3","22","0","7","3","0","",""
"区南部","1","0","0","0","0","0","0","0","0","",""
"区西南部","0","0","0","0","0","0","3","0","0","",""
"区西部","21","10","3","6","0","0","11","7","1","",""
"区西北部","7","2","2","2","4","0","1","1","0","",""
"区東北部","0","0","0","0","0","0","3","0","0","",""
"区東部","9","3","0","0","0","0","0","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","14","6","0","2","7","0","0","0","1","",""
"北多摩西部","4","0","0","6","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","4","3","0","",""
"島しょ","0","0","0","0","0","0","0","2","0","",""
"合計","86","47","11","19","33","0","29","17","2","",""
