"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","0","0","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","0","0","1","10","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","6","6","2","6","39","7","1","0","2","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","10","4","0","2","24","1","1","0","0","0","0","1","1","0","0","0","0","0","2","0","","","","","",""
"文京","11","0","0","6","17","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","9","2","0","1","30","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","8","5","0","1","12","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"江東区","18","3","0","20","50","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","17","0","0","7","37","6","0","1","2","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"目黒区","4","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","23","10","1","7","89","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","27","1","0","5","57","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","6","0","0","0","22","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","","","","","",""
"中野区","8","1","0","7","37","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","23","0","0","5","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","7","0","0","0","14","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","24","0","0","8","20","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","7","0","0","5","11","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","3","0","0","1","28","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","18","0","0","4","38","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","30","0","1","8","35","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","24","0","0","0","16","9","1","1","3","0","0","2","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","34","4","0","7","41","6","0","0","2","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","22","4","0","7","65","7","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","25","1","0","22","55","10","0","1","2","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","6","1","0","3","37","0","0","0","1","0","0","2","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","21","17","0","2","16","4","0","0","4","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","11","0","0","2","25","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","37","1","0","1","31","6","2","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","27","6","0","9","38","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","481","66","4","148","964","96","5","8","37","2","1","26","1","1","0","2","0","1","3","0","","","","","",""
