"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","5","0","1","8","0","1","0","1","0","0","0","0","0","0","0","0","0","4","0","4","3","0","2","2","0"
"中央区","1","0","0","3","30","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","3","1","0","0","0"
"みなと","5","8","11","7","96","3","0","0","3","0","0","1","0","2","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","42","5","2","6","61","1","0","0","1","0","0","1","2","0","0","4","1","0","0","0","9","6","2","2","2","0"
"文京","10","0","1","2","25","0","4","1","1","0","0","0","0","0","0","1","0","0","0","0","5","3","1","1","1","0"
"台東","2","3","0","7","47","7","5","2","2","0","2","4","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","14","4","0","10","42","4","0","0","2","0","0","1","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","13","2","1","6","145","8","3","0","0","1","0","5","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"品川区","10","5","0","11","105","1","0","0","3","0","1","5","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","3","0","0","2","10","2","1","0","2","0","0","0","0","0","0","1","0","0","0","0","6","3","1","0","0","0"
"大田区","16","8","4","9","166","13","0","6","5","1","1","4","2","0","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","25","2","0","13","121","20","1","0","5","0","2","12","0","0","0","1","0","0","0","0","15","8","2","2","2","0"
"渋谷区","0","0","1","1","39","6","0","1","1","0","0","8","1","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","9","0","0","4","66","8","0","0","5","0","0","2","1","0","0","0","0","0","0","0","9","6","1","1","1","0"
"杉並","17","3","0","5","114","4","0","1","2","1","0","3","0","0","0","1","0","0","0","0","12","6","1","1","1","0"
"池袋","19","0","0","2","28","2","5","0","1","0","0","2","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","4","0","2","10","82","2","2","0","4","0","2","1","0","0","0","1","0","0","0","0","7","4","1","0","0","0"
"荒川区","24","0","1","4","70","8","0","0","4","0","0","0","1","0","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","8","1","0","3","44","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","42","1","4","7","61","5","2","7","3","2","2","2","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"足立","5","0","1","2","74","10","0","1","0","0","0","6","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"葛飾区","56","0","0","0","34","6","0","0","4","0","1","2","1","0","0","0","0","0","1","1","9","4","1","1","1","0"
"江戸川","31","5","15","63","112","8","1","0","4","0","1","4","0","1","0","0","0","0","0","0","12","5","2","0","0","0"
"八王子市","4","6","5","47","160","8","0","0","7","0","0","4","2","0","0","1","0","0","0","0","10","4","2","1","1","0"
"町田市","21","2","0","50","215","16","12","6","4","0","1","10","1","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","8","7","3","6","28","14","2","0","1","0","0","0","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","22","7","0","11","70","11","0","2","6","1","0","3","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","6","0","0","13","33","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","23","4","2","10","86","7","1","0","3","0","0","3","0","0","0","0","1","0","0","0","21","10","3","2","3","0"
"多摩小平","36","21","3","20","120","6","4","1","5","1","0","5","0","0","0","1","0","0","0","0","14","6","2","2","2","0"
"島しょ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","478","99","56","335","2292","193","44","28","82","7","13","88","11","3","0","12","2","0","5","1","287","149","39","24","25","0"
