"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","23","5","3","16","3","0","3","0","0","",""
"区南部","4","0","0","0","0","0","0","0","0","",""
"区西南部","14","8","6","4","1","0","2","2","0","",""
"区西部","6","10","12","2","2","0","10","1","0","",""
"区西北部","17","7","3","1","1","0","2","3","0","",""
"区東北部","7","0","1","1","1","0","1","3","0","",""
"区東部","5","1","0","0","2","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","8","2","0","0","0","0","1","0","0","",""
"北多摩西部","16","0","0","1","0","0","1","0","0","",""
"北多摩南部","0","0","1","0","0","0","3","0","0","",""
"北多摩北部","0","0","1","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","100","33","27","25","10","0","24","9","0","",""
