"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","294","3","8","27","115","11","5","1","3","1","1","1","0","0","3","1","1","1","2","0","3","","","","","",""
"区南部","245","3","3","26","103","5","8","2","6","0","2","1","1","0","0","0","0","1","0","0","2","","","","","",""
"区西南部","403","2","6","26","145","4","7","0","1","1","0","2","0","0","2","0","0","3","0","0","6","","","","","",""
"区西部","369","2","6","33","118","5","3","3","3","0","3","0","1","0","1","0","1","2","0","0","7","","","","","",""
"区西北部","588","5","6","44","147","3","1","2","4","6","0","2","1","0","2","0","0","0","0","0","1","","","","","",""
"区東北部","479","5","6","30","119","5","8","2","6","2","1","4","0","0","2","0","0","1","0","0","5","","","","","",""
"区東部","391","1","2","77","135","10","1","1","5","2","1","1","0","1","1","0","0","1","0","0","3","","","","","",""
"西多摩","154","1","3","10","34","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","726","2","7","71","158","7","28","3","4","1","1","1","1","0","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","217","1","3","5","76","2","8","0","2","0","0","0","0","0","3","0","0","0","0","0","2","","","","","",""
"北多摩南部","472","3","10","34","68","9","10","3","7","3","1","1","0","0","3","0","0","1","0","0","13","","","","","",""
"北多摩北部","372","3","13","39","69","9","8","1","13","0","1","0","0","0","0","0","0","0","0","0","4","","","","","",""
"島しょ","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4733","32","73","422","1287","72","87","18","55","16","11","13","4","1","17","1","2","10","2","0","48","","","","","",""
