"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","16","0","0","0","10","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","44","0","0","1","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","43","2","0","4","33","6","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","29","2","0","5","33","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","25","0","1","3","8","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","17","1","2","0","35","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","50","2","0","3","22","1","0","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","77","2","0","3","71","2","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","40","1","2","5","35","3","0","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","14","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","115","3","4","12","87","5","0","3","5","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","116","2","3","12","85","5","0","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","24","0","0","0","29","2","0","1","2","0","0","0","0","0","0","1","0","0","1","0","0","2","","","","","",""
"中野区","48","0","0","3","49","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","69","1","0","3","36","5","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","64","0","1","5","26","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北区","51","0","0","1","17","1","0","0","5","0","0","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"荒川区","76","0","0","5","18","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","61","0","0","2","47","4","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"練馬区","103","0","0","8","48","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","125","3","2","5","92","2","0","0","4","1","0","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","69","0","0","4","42","4","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","76","0","6","15","87","9","1","7","3","0","0","2","0","0","0","2","0","0","0","0","0","0","","","","","",""
"八王子市","158","4","4","27","94","6","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","6","","","","","",""
"町田市","82","1","0","18","70","2","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","117","2","2","3","35","4","0","0","2","0","0","2","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","93","3","1","11","40","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","130","4","0","15","60","8","0","1","5","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩府中","187","0","0","12","150","11","0","1","9","0","0","0","2","0","0","1","0","0","0","0","0","6","","","","","",""
"多摩小平","133","4","2","18","59","3","0","6","12","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2257","37","30","203","1442","99","5","58","86","1","0","16","4","0","0","8","1","0","3","0","0","21","","","","","",""
