"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","12","1","5","20","0","11","0","0","13","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","15","2","7","13","2","27","1","4","9","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","11","32","4","16","32","7","33","0","3","16","0","1","0","0","0","0","0","1","0","0","1","","","","","",""
"区西部","0","26","1","18","24","2","20","1","2","13","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","17","1","5","13","4","25","2","2","17","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","4","20","1","4","22","2","20","1","1","9","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東部","1","22","1","3","16","0","14","2","0","9","1","1","0","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","1","0","2","4","1","2","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","25","3","9","48","5","74","7","6","30","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","2","0","2","9","0","19","0","0","7","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","7","1","2","8","4","44","2","0","9","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","12","1","7","13","3","13","1","4","8","0","0","0","0","3","0","0","0","0","0","1","","","","","",""
"島しょ","8","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","25","190","18","82","219","31","324","17","22","140","5","6","0","0","6","0","0","2","0","0","2","","","","","",""
