"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","30","2","2","8","22","8","4","2","3","0","0","0","0","6","0","1","0","0","0","0","0","0","0","","","","","",""
"区南部","18","0","3","8","57","1","1","1","3","0","0","2","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","12","0","1","6","35","8","1","2","4","0","0","0","0","8","1","0","0","0","0","0","0","0","0","","","","","",""
"区西部","20","0","1","5","63","8","2","4","3","0","0","0","0","4","1","0","0","2","0","0","0","0","0","","","","","",""
"区西北部","21","0","1","7","20","11","0","5","6","0","0","1","0","10","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","14","0","0","2","14","1","0","4","3","0","0","0","0","7","0","1","0","0","0","0","0","0","0","","","","","",""
"区東部","27","0","0","8","34","8","0","2","7","0","0","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","13","0","1","3","6","3","0","1","1","0","0","0","0","13","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","16","0","0","6","29","10","0","0","9","0","0","1","0","8","0","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","10","0","1","0","1","1","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","6","0","0","4","22","1","0","1","2","0","0","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","13","1","2","5","28","7","0","1","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","200","3","12","62","333","67","8","23","43","0","0","4","0","73","4","3","1","4","0","0","0","0","0","","","","","",""
