"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","10","10","0","0","2","1","0","1","2","0","0","0","0","0","0","0","0","0","2","0","0","0","5","","","","","",""
"中央区","15","3","0","0","0","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","31","3","0","1","6","17","1","5","4","0","0","1","1","0","0","0","0","0","0","0","0","2","0","","","","","",""
"新宿区","39","9","1","0","9","12","0","1","4","0","0","0","0","0","0","1","0","0","4","0","0","0","3","","","","","",""
"文京","17","3","0","0","4","10","3","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","30","3","0","1","6","23","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","26","12","0","0","7","0","0","1","4","0","0","0","1","0","0","0","0","0","3","0","0","2","3","","","","","",""
"江東区","49","6","1","0","7","16","1","6","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","50","8","2","0","6","6","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","30","4","2","0","0","4","0","1","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","46","21","2","2","12","47","0","6","9","4","0","0","0","0","0","1","0","0","1","0","0","0","0","","","","","",""
"世田谷","114","12","1","0","14","28","4","12","18","0","0","0","0","0","0","1","0","0","3","0","1","1","7","","","","","",""
"渋谷区","21","2","1","0","1","11","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","","","","","",""
"中野区","65","13","0","0","16","18","2","6","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","43","21","0","4","7","16","1","4","15","0","0","0","0","0","0","0","0","0","6","0","0","2","1","","","","","",""
"池袋","37","11","0","0","6","13","0","6","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","49","11","0","0","3","12","2","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","62","5","4","0","6","26","1","1","14","4","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","43","22","0","3","14","21","0","3","7","0","0","0","1","0","0","0","0","0","1","0","0","1","1","","","","","",""
"練馬区","116","17","0","3","26","29","5","11","32","1","0","0","1","0","0","2","0","0","0","0","0","0","0","","","","","",""
"足立","60","21","6","4","12","40","2","15","5","3","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","60","16","0","1","9","19","3","4","9","0","0","0","0","0","0","0","0","0","5","0","0","1","2","","","","","",""
"江戸川","85","13","0","1","14","27","0","5","16","3","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","87","20","0","2","23","39","0","10","21","2","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"町田市","63","16","0","0","12","32","4","9","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","29","10","0","0","2","11","1","6","4","1","0","0","0","0","0","0","0","0","9","0","0","0","0","","","","","",""
"南多摩","58","10","1","0","12","18","0","13","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","57","19","1","0","12","19","3","10","23","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","173","26","2","7","47","53","2","24","43","4","0","0","0","0","0","1","0","0","3","0","0","3","5","","","","","",""
"多摩小平","117","21","2","3","55","45","7","31","38","7","0","0","0","0","0","0","0","0","3","0","0","1","2","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1683","368","26","32","350","621","42","211","360","36","1","4","5","0","0","10","0","0","40","0","1","15","29","","","","","",""
