"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","4","0"
"1〜4歳","0","0","0","0","0","0","2","18","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","0","1","0"
"15〜19歳","18","2","4","7","4","0","0","0","0"
"20〜24歳","41","7","4","5","7","0","1","1","0"
"25〜29歳","25","15","1","8","5","0","1","0","0"
"30〜34歳","21","5","5","1","3","0","1","1","0"
"35〜39歳","6","5","3","1","5","0","3","0","0"
"40〜44歳","2","2","2","0","2","1","0","0","0"
"45〜49歳","5","3","1","0","2","0","1","0","0"
"50〜54歳","0","0","0","0","2","1","1","1","0"
"55〜59歳","0","2","0","0","0","0","1","0","0"
"60〜64歳","0","1","0","0","0","0","0","0","0"
"65〜69歳","0","0","0","0","0","0","3","0","0"
"70歳以上","0","2","0","0","0","0","29","3","0"
"合計","118","44","20","22","30","2","49","29","0"
