"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","3","14","21","1","1","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","24","26","19","1","3","47","0","0","1","9","0","0","0","1","0","0","0","0","0","0","0","1","7","0","0","0","0","0","1","0","0","0","7"
"1歳","64","36","30","10","14","88","1","1","0","38","1","0","1","1","0","0","0","0","0","0","0","1","5","1","0","1","0","0","0","1","0","0","5"
"2歳","75","27","30","4","35","89","1","0","1","8","0","0","1","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","2","0","0","0","3"
"3歳","148","22","19","3","68","75","2","1","1","4","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","140","20","10","6","78","86","7","1","1","1","0","3","1","0","0","0","0","0","0","0","0","3","0","1","1","1","0","0","1","1","0","0","0"
"5歳","201","15","2","7","94","88","8","0","3","1","0","3","2","0","0","0","0","0","0","0","0","1","2","1","1","1","0","0","0","1","0","0","2"
"6歳","279","17","1","2","89","87","7","1","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","340","11","2","0","73","68","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","343","19","3","2","69","71","3","0","1","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"9歳","387","13","0","2","46","55","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10〜14歳","1465","95","4","4","111","142","15","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0"
"15〜19歳","595","83","0","1","16","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","2","0","1","0","1"
"20〜29歳","166","130","0","1","44","151","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","244","129","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"40〜49歳","189","156","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"50〜59歳","76","211","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","1","0","8"
"60〜69歳","16","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9","0","0","0","0","0","0","0","1","1","8"
"70〜79歳","12","88","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","19","0","0","0","0","0","0","0","2","1","17"
"80歳以上","10","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","41","0","0","0","0","0","2","0","6","0","35"
"合計","4777","1274","141","44","741","1096","56","4","11","64","2","10","6","4","0","10","1","0","0","1","0","21","103","3","2","3","0","0","17","3","11","2","92"
