"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","10","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","37","7","7","2","64","2","3","0","14","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"1歳","113","14","17","6","217","0","32","2","25","1","0","2","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","2"
"2歳","124","8","14","23","168","1","25","2","6","2","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"3歳","159","3","11","52","139","6","16","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","218","0","8","73","142","11","14","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"5歳","296","1","11","75","128","11","18","3","1","0","5","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","307","1","4","65","94","21","3","3","0","1","1","2","1","0","0","0","0","0","0","0","4","1","0","2","0","1","2","2"
"7歳","433","1","2","64","75","17","3","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"8歳","374","0","1","49","57","9","2","1","0","0","1","0","0","0","0","0","0","1","0","0","3","1","1","0","0","0","2","0"
"9歳","330","0","0","46","50","7","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","877","0","1","57","124","10","4","0","0","0","1","0","0","0","0","0","0","5","0","0","4","0","0","1","1","1","3","1"
"15〜19歳","175","0","0","7","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","215","0","2","7","92","1","1","0","0","8","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","224","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","3","1","1","0","0","0","2","0"
"40〜49歳","411","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","4","0"
"50〜59歳","245","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","63","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","4","0","0","2","1","0","2","2"
"70〜79歳","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","10","0","0","1","0","0","9","1"
"合計","4663","40","78","526","1381","96","121","13","48","15","10","7","3","0","7","0","2","11","1","0","43","3","2","9","2","2","32","9"
