"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","112","2","6","41","119","6","6","0","7","0","1","2","1","1","0","0","0","0","1","0","0","1","","","","","",""
"区南部","152","5","8","29","142","8","5","2","6","1","0","1","1","1","0","3","0","0","0","0","0","0","","","","","",""
"区西南部","256","9","6","39","137","7","5","2","3","0","2","3","1","0","1","4","0","0","0","0","0","1","","","","","",""
"区西部","151","7","12","37","169","11","3","2","2","0","0","0","1","1","0","0","0","0","1","0","0","1","","","","","",""
"区西北部","170","8","6","43","140","8","7","0","9","0","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","189","2","4","48","168","12","14","2","7","0","0","1","1","0","0","2","0","0","0","0","1","3","","","","","",""
"区東部","205","5","10","55","165","4","1","0","11","0","1","3","2","0","0","2","0","0","0","0","0","1","","","","","",""
"西多摩","68","0","2","5","31","2","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","239","2","5","62","199","21","8","2","10","0","1","2","0","1","0","1","0","0","0","0","0","2","","","","","",""
"北多摩西部","64","0","4","21","92","1","2","1","3","0","2","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","243","1","12","49","115","12","13","3","2","0","2","3","2","0","0","1","0","0","1","0","0","5","","","","","",""
"北多摩北部","67","1","14","61","120","11","8","2","14","1","1","4","1","0","0","4","0","0","0","0","0","2","","","","","",""
"島しょ","14","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1930","42","89","492","1597","103","73","16","74","2","13","21","10","4","1","18","0","0","3","0","1","17","","","","","",""
