"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","4","3","0","20","0","1","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","6","21","2","159","10","8","5","61","1","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","3","40","30","222","12","33","14","95","0","7","1","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2歳","2","2","19","56","143","11","16","15","22","2","1","5","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","2","0","25","97","161","23","8","37","5","1","1","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","14","127","136","18","5","55","2","0","1","14","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"5歳","2","0","6","154","147","18","4","59","0","0","1","8","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","4","0","3","158","112","19","3","44","1","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","5","0","2","109","108","23","1","23","1","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","5","0","0","105","76","12","0","29","0","0","1","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","69","85","4","1","27","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","10","0","3","117","170","3","4","18","0","0","1","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","7","0","0","10","40","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","0","3","58","187","1","0","5","0","3","3","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","71","15","139","1092","1766","154","85","331","189","8","21","69","11","2","0","25","0","1","5","0","2","1","1","1","0","0","0","0","0"
