"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","1","1","1","4","0","2","0","0","0","0","1","0","1","0","0","0","0","0","","","","","",""
"みなと","0","1","0","6","12","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","2","0","3","6","1","1","0","1","0","1","3","0","0","0","0","0","0","3","0","0","","","","","",""
"文京","0","0","0","0","1","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","0","7","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","2","1","2","1","1","6","0","3","0","1","0","0","0","0","0","0","0","1","0","0","","","","","",""
"江東区","0","3","0","3","24","1","17","0","4","0","4","1","1","0","0","1","0","0","0","0","0","","","","","",""
"品川区","0","1","0","4","7","1","4","0","3","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","3","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","7","4","7","36","1","8","1","4","0","6","1","1","0","0","0","0","0","1","0","0","","","","","",""
"世田谷","2","4","2","14","15","8","8","0","5","1","2","1","2","0","0","0","0","0","2","0","0","","","","","",""
"渋谷区","0","1","1","1","1","2","0","0","2","0","0","0","0","0","0","1","0","0","2","0","0","","","","","",""
"中野区","0","0","0","3","11","2","2","0","1","0","0","6","2","0","0","1","0","0","0","0","0","","","","","",""
"杉並","0","1","0","7","30","0","2","2","1","0","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"池袋","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","1","0","0","12","1","11","0","1","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","3","0","2","7","0","5","0","2","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","2","0","1","9","2","1","0","2","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","1","1","17","8","9","0","5","0","4","3","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","2","0","8","41","0","5","0","3","0","4","2","3","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","2","0","1","10","8","5","0","1","0","3","0","0","0","0","0","0","0","8","0","0","","","","","",""
"江戸川","0","6","3","4","23","2","5","0","6","0","7","1","4","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","5","0","16","19","6","20","0","7","0","7","2","2","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","0","1","10","15","5","10","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","3","0","1","12","2","9","2","1","0","2","0","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","0","5","1","4","3","3","19","4","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","2","0","0","14","2","7","0","1","0","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","7","1","12","16","2","12","5","16","0","5","2","3","0","0","0","0","0","5","0","0","","","","","",""
"多摩小平","0","9","2","13","18","10","10","0","4","1","7","0","1","0","0","3","0","0","9","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","69","17","127","378","71","188","19","80","3","70","28","21","1","0","7","0","1","32","0","0","","","","","",""
