"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","1","5","15","53","14","1","2","9","0","1","2","1","1","0","0","0","0","1","0","","","","","",""
"区南部","2","0","3","10","64","15","1","1","8","3","1","2","1","1","0","0","0","0","0","0","","","","","",""
"区西南部","6","0","1","7","32","7","2","2","8","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"区西部","8","0","3","15","70","8","1","1","3","0","0","0","0","0","0","2","1","0","3","0","","","","","",""
"区西北部","9","0","1","3","27","7","0","1","3","2","0","3","1","0","0","1","0","0","0","0","","","","","",""
"区東北部","3","0","1","11","29","10","0","2","7","0","1","5","2","0","1","2","0","0","3","1","","","","","",""
"区東部","15","1","1","19","58","12","2","4","6","1","1","3","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","3","3","17","3","0","0","3","0","0","1","0","1","0","0","0","0","1","0","","","","","",""
"南多摩","10","0","0","62","92","22","2","9","5","0","0","6","3","0","0","2","0","0","0","0","","","","","",""
"北多摩西部","1","0","0","1","10","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","0","4","21","2","1","2","4","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","6","0","6","13","29","2","0","2","5","1","1","1","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","2","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","66","2","24","165","502","105","11","26","63","10","6","23","9","3","1","9","1","0","8","1","","","","","",""
