"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","2","12","0","0","8","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","31","9","0","88","2","15","0","34","0","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","14","22","40","23","298","2","91","2","77","0","15","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","15","12","19","33","217","9","60","0","17","0","7","0","2","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"3歳","12","2","26","59","180","7","43","4","5","0","7","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","16","2","27","108","152","15","29","6","0","0","5","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","27","1","20","104","140","17","26","4","1","0","1","5","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"6歳","27","0","11","114","126","20","10","2","2","1","0","6","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","44","0","6","96","82","27","6","1","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","27","0","7","88","73","20","8","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","31","0","1","37","61","19","2","0","0","0","1","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","55","0","4","86","133","25","4","0","0","0","1","7","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","6","0","1","6","32","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","17","0","1","25","197","3","3","0","0","2","0","0","0","0","1","5","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"合計","360","82","172","779","1787","167","301","19","136","4","47","48","14","3","1","31","0","0","5","2","0","1","0","0","1","0","0","0","1"
