"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","2","0","0","1","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","0","0","0","57","5","0","0","40","0","1","0","3","0","1","0","0","0","0","0","0","0","0","0"
"1歳","22","0","1","1","123","20","0","0","17","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0"
"2歳","29","0","0","5","105","17","0","0","1","1","0","0","2","3","0","0","0","0","0","0","0","0","0","0"
"3歳","35","0","1","8","66","15","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","47","0","0","10","81","17","1","0","0","0","1","0","1","5","1","0","0","0","0","0","0","0","0","0"
"5歳","31","0","0","20","99","21","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"6歳","60","0","0","9","52","11","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"7歳","35","0","0","10","46","4","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0"
"8歳","16","0","0","4","44","1","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","17","0","0","5","29","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","45","0","0","3","66","2","0","1","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","21","0","0","0","10","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","30","0","0","2","123","0","0","0","0","0","2","1","0","2","0","0","1","2","0","0","0","0","0","3"
"30〜39歳","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"40〜49歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","454","0","2","78","905","113","1","10","61","1","4","3","13","29","3","0","1","10","0","0","0","1","0","5"
