"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","2","2","0","0","2","0","0","0","2","0","0","0","0","0","0","0"
"〜1歳","0","0","2","0","16","10","3","0","28","1","19","1","2","0","0","0","0","0","0","0"
"1歳","0","0","8","7","41","10","12","0","28","0","57","2","3","0","0","1","0","0","0","0"
"2歳","0","0","2","7","37","14","15","1","3","0","51","4","3","1","0","0","0","0","0","0"
"3歳","0","0","8","20","38","18","4","3","1","0","21","5","1","0","0","2","0","0","0","0"
"4歳","0","0","10","23","31","27","13","3","0","1","21","10","1","0","0","0","0","0","1","0"
"5歳","0","0","9","29","28","14","4","3","0","0","14","7","0","0","0","1","0","0","0","0"
"6歳","0","0","3","26","24","8","1","1","0","0","3","13","1","0","0","0","0","0","0","0"
"7歳","0","0","0","19","16","5","2","1","0","0","2","2","0","0","0","0","0","0","0","0"
"8歳","0","0","0","9","19","3","0","1","0","0","3","1","1","0","0","0","0","0","0","0"
"9歳","0","0","1","3","11","0","2","1","0","0","1","1","1","0","0","0","0","0","1","0"
"10〜14歳","2","0","1","14","19","3","2","2","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","2","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","4","0","1","15","58","2","2","1","0","5","2","2","0","0","0","2","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"合計","9","0","45","174","344","116","60","17","62","8","196","48","15","1","2","16","0","1","3","0"
