"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","11","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","2","0","0","2","13","6","0","2","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","8","3","5","33","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","4","0","0","0","43","1","0","0","1","0","0","0","0","0","0","0","0","2","0","2","0","0","0","","","","","",""
"文京","6","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","4","0","1","2","38","2","1","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","0","0","0","15","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","0","0","5","37","2","0","4","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"品川区","1","0","1","3","43","5","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","0","0","1","20","6","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","13","0","3","7","56","11","0","2","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","6","0","0","0","69","5","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","5","0","0","1","67","1","0","1","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","6","0","0","1","59","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","4","1","0","1","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","15","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","7","0","0","2","29","2","0","2","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","5","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","2","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"練馬区","5","2","0","3","21","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","5","0","0","0","17","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","9","0","0","7","21","3","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","2","0","4","8","49","2","0","3","3","0","0","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子","7","0","0","0","13","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"秋川","1","0","0","0","15","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","1","33","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩川","5","0","0","2","32","4","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","8","0","0","0","34","1","0","2","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","8","0","0","3","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","9","0","0","0","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"府中小金井","3","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","3","0","1","1","21","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","7","0","0","3","41","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","6","0","0","6","62","5","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩東村山","2","1","0","2","40","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","149","12","13","71","1018","96","5","33","40","0","3","4","5","14","4","0","0","5","0","2","1","0","0","","","","","",""
