"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","7","6","35","1","15","0","9","0","37","2","1","0","0","1","0","0","0","0","0","","","","","",""
"区南部","0","2","28","18","46","13","13","0","12","0","43","1","2","0","0","4","0","0","0","0","0","","","","","",""
"区西南部","0","3","1","16","47","1","32","3","8","0","57","1","2","0","0","1","0","0","1","0","0","","","","","",""
"区西部","0","5","0","11","31","3","4","0","8","0","47","1","2","0","1","1","1","0","0","0","0","","","","","",""
"区西北部","0","2","12","11","40","12","23","1","13","0","95","4","2","0","0","1","0","0","1","0","0","","","","","",""
"区東北部","0","2","6","16","84","8","22","0","13","0","69","6","3","0","0","5","0","0","1","0","0","","","","","",""
"区東部","0","9","16","22","80","7","21","0","14","0","78","1","12","0","0","3","0","1","0","0","0","","","","","",""
"西多摩","0","1","0","2","14","2","3","0","1","0","15","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","10","3","24","97","12","23","5","14","0","164","8","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","2","0","10","13","6","1","1","3","0","28","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","1","5","23","3","3","1","7","0","51","1","2","0","0","0","0","1","1","0","0","","","","","",""
"北多摩北部","0","1","11","13","26","4","7","0","9","0","70","3","3","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","38","85","154","536","72","167","11","112","0","754","30","29","0","1","17","1","2","4","0","0","","","","","",""
