"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","0","1","0"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","0","0","1","0","0"
"20〜24歳","19","1","12","13","0","0","0","0","0"
"25〜29歳","35","4","19","10","0","0","0","0","0"
"30〜34歳","17","2","20","7","0","0","0","0","0"
"35〜39歳","13","4","7","9","0","0","0","1","0"
"40〜44歳","23","4","6","8","0","0","2","0","0"
"45〜49歳","13","0","14","4","1","0","3","0","0"
"50〜54歳","4","1","7","1","1","0","4","0","0"
"55〜59歳","6","2","6","1","0","0","1","0","0"
"60〜64歳","2","2","6","1","0","0","3","0","0"
"65〜69歳","1","1","1","1","0","0","0","0","0"
"70歳以上","3","2","1","1","0","0","18","1","0"
"合計","136","23","99","57","2","0","33","4","0"
