"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","8","0","0","0","10","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","10","0","0","5","18","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","35","2","2","17","45","1","0","0","6","0","2","6","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","9","3","0","18","56","6","0","0","2","0","0","0","1","0","0","0","0","0","1","0","1","12","8","1","2","2","0"
"文京","4","1","4","2","12","1","4","0","1","0","0","1","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","10","0","2","7","65","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","15","0","0","14","25","4","0","0","1","0","0","0","1","0","0","0","0","2","0","0","0","8","5","1","1","1","0"
"江東区","33","5","0","24","143","9","4","0","6","0","0","3","2","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","6","1","0","15","72","7","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","4","0","2","1","13","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","39","4","4","37","151","7","1","3","10","0","0","0","2","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","51","1","0","55","173","9","0","0","9","0","1","1","3","0","0","0","0","0","0","0","3","25","16","2","2","2","0"
"渋谷区","16","0","0","0","24","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","18","0","0","8","78","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","52","0","0","2","94","3","0","1","5","0","1","2","0","0","0","1","0","0","0","0","0","16","10","1","1","1","0"
"池袋","5","1","0","5","25","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","8","5","1","1","1","0"
"北区","10","0","0","3","60","1","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","21","0","0","16","92","1","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","45","0","1","14","53","1","1","0","3","0","0","0","0","0","0","7","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","39","0","0","37","130","28","4","0","11","0","0","2","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","22","0","1","21","122","11","0","3","2","0","1","2","0","0","0","1","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","17","0","1","15","92","12","0","0","4","0","0","2","1","0","0","0","0","0","4","1","0","13","8","1","1","1","0"
"江戸川","99","2","10","37","180","8","1","4","11","0","0","1","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","16","5","6","75","220","15","4","1","5","0","0","4","1","1","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","53","1","0","60","171","32","0","1","8","0","1","0","2","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","28","0","2","15","51","7","0","0","2","0","0","4","0","1","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","33","3","1","23","110","2","0","5","6","0","1","4","0","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","41","2","1","25","145","18","0","2","8","0","0","7","1","0","0","0","0","0","1","0","0","20","14","2","1","1","0"
"多摩府中","57","6","1","51","260","16","2","1","22","0","0","6","0","0","0","0","0","1","2","0","0","33","21","3","3","3","0"
"多摩小平","74","2","12","37","174","14","1","0","6","0","0","2","1","0","0","2","0","0","2","0","1","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","870","39","50","639","2864","224","25","23","149","1","7","55","17","3","0","11","0","3","10","1","6","418","264","38","25","25","0"
