"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","47","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","75","0","1","4","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","139","1","2","3","29","5","0","1","2","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","167","3","0","1","13","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","2","","","","","",""
"文京","120","0","0","2","11","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"台東","159","1","0","1","17","0","0","2","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","102","2","0","2","5","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"江東区","338","1","3","19","50","13","0","1","4","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","211","0","0","12","33","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","71","0","0","1","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","585","0","3","11","67","19","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","521","1","2","13","49","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","10","","","","","",""
"渋谷区","63","0","0","0","10","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","6","","","","","",""
"中野区","176","0","0","1","30","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"杉並","271","0","0","10","30","6","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","128","0","0","2","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"北区","197","0","0","1","18","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","225","1","2","4","24","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","177","0","2","3","22","3","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","562","0","1","17","45","4","0","1","5","2","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","393","1","1","8","43","8","0","1","3","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"葛飾区","341","0","1","9","30","4","0","0","0","0","0","1","1","0","0","0","0","0","4","0","1","","","","","",""
"江戸川","422","2","1","11","60","8","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","666","2","0","29","50","15","0","2","5","0","0","2","0","0","0","1","0","0","0","0","2","","","","","",""
"町田市","424","3","0","19","35","6","7","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","409","1","0","12","18","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","408","2","1","4","30","4","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","424","4","1","13","26","18","0","0","1","0","0","1","1","1","0","0","0","0","0","0","3","","","","","",""
"多摩府中","753","2","0","9","49","13","0","6","5","0","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"多摩小平","742","2","1","10","63","9","0","0","4","0","0","0","1","0","0","1","0","0","1","0","1","","","","","",""
"島しょ","44","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","9360","29","22","231","877","162","8","25","51","2","4","18","5","1","0","7","0","1","7","0","45","","","","","",""
