"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","2","6","1","1","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","5","15","4","1","111","3","7","0","13","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1歳","23","13","17","19","341","4","23","3","41","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","24","6","9","19","322","5","16","1","8","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","49","0","16","31","376","1","9","1","3","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","36","0","5","53","413","5","1","4","1","0","0","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","52","0","5","41","366","10","1","6","0","0","1","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","51","0","5","51","361","9","1","6","0","1","1","12","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","47","0","1","42","246","8","2","2","0","0","0","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","46","0","2","31","252","10","1","5","0","1","0","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","35","0","2","23","194","4","0","0","0","0","0","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","179","0","3","62","346","9","1","3","0","0","0","12","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","79","0","0","3","53","1","1","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","57","0","0","13","266","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","876","40","70","390","3665","71","63","31","66","5","6","76","6","1","0","7","1","0","14","0","0","2","0","0","0","0","0","2","0"
