"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","12","6","0"
"1〜4歳","0","0","0","0","0","0","7","13","0"
"5〜9歳","0","0","0","0","0","0","1","2","0"
"10〜14歳","0","0","0","0","0","0","2","2","0"
"15〜19歳","20","3","2","9","2","0","0","0","0"
"20〜24歳","63","15","16","14","2","2","1","0","0"
"25〜29歳","40","12","20","17","4","0","0","0","0"
"30〜34歳","47","12","17","18","3","0","1","0","0"
"35〜39歳","29","13","11","10","1","0","4","0","0"
"40〜44歳","16","7","7","5","0","0","2","2","0"
"45〜49歳","7","4","8","4","0","0","3","1","0"
"50〜54歳","2","4","5","4","2","1","6","0","0"
"55〜59歳","4","2","1","4","1","0","6","0","0"
"60〜64歳","2","2","2","0","1","1","6","0","0"
"65〜69歳","0","0","1","0","0","0","8","0","0"
"70歳以上","1","0","1","0","0","0","53","3","4"
"合計","231","74","91","85","16","4","112","29","4"
