"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","2","0","0","0","2","0","6","0","1","0","0","1","0","0","0","0","0","1","0","0","0","2","","","","","",""
"中央区","0","2","0","0","0","12","0","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","13","3","0","0","6","5","0","5","2","1","0","1","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"新宿区","13","3","0","0","9","16","1","5","4","1","0","0","0","0","0","0","0","0","3","0","0","0","2","","","","","",""
"文京","6","1","0","0","8","5","4","15","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","10","2","0","1","2","22","1","26","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","10","8","0","0","3","2","0","7","3","3","0","0","0","0","0","0","0","0","6","0","0","1","0","","","","","",""
"江東区","12","10","1","0","6","23","3","24","15","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","15","2","2","1","2","11","1","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","9","1","1","0","4","3","0","7","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","16","8","2","4","12","53","0","6","15","3","1","1","0","0","0","0","0","0","1","0","0","0","2","","","","","",""
"世田谷","25","21","0","0","17","32","4","24","12","1","1","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"渋谷区","3","2","0","0","2","5","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","19","6","0","0","21","21","2","14","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","16","7","0","0","7","14","0","11","13","1","0","0","0","0","0","0","0","0","10","0","0","1","3","","","","","",""
"池袋","6","3","2","1","3","4","0","15","5","0","1","0","0","0","0","1","0","0","2","0","0","0","0","","","","","",""
"北区","18","7","1","1","5","9","1","14","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","11","2","1","0","3","13","0","15","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","6","5","2","0","7","12","0","15","12","3","0","0","1","0","0","0","0","0","3","0","0","0","1","","","","","",""
"練馬区","28","15","1","2","16","32","5","36","15","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","29","17","11","5","18","24","1","29","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","10","6","0","0","3","10","0","16","5","0","1","0","0","0","0","0","0","0","4","0","0","0","0","","","","","",""
"江戸川","24","13","0","2","13","24","0","25","10","0","0","1","2","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","50","15","3","1","22","32","0","46","21","0","0","0","0","0","0","0","0","0","0","0","0","0","9","","","","","",""
"町田市","9","7","0","0","6","24","0","24","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","12","5","0","0","2","5","1","16","1","0","0","0","0","0","0","0","0","0","5","0","0","1","1","","","","","",""
"南多摩","16","11","0","0","4","11","2","25","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","23","12","1","0","11","15","0","19","20","1","0","0","0","0","0","0","0","0","1","0","0","0","2","","","","","",""
"多摩府中","26","25","1","2","38","64","2","79","22","2","0","1","0","0","0","0","0","1","13","0","0","4","7","","","","","",""
"多摩小平","25","19","0","2","51","23","6","49","30","3","0","0","1","0","0","0","0","0","4","0","0","2","4","","","","","",""
"島しょ","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","465","240","29","22","301","528","35","597","269","28","7","7","7","0","0","3","0","1","53","0","0","11","36","","","","","",""
