"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","21","0","0","0","20","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","21","1","0","0","17","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","34","2","3","3","23","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","4","","","","","",""
"新宿区","36","1","2","4","26","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"文京","23","0","0","0","19","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"台東","13","1","1","1","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","37","0","1","1","15","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"江東区","61","0","1","5","50","1","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","18","1","0","4","60","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","22","0","2","4","21","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","65","0","5","6","61","3","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","136","0","1","3","51","1","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","7","","","","","",""
"渋谷区","13","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","59","0","2","4","58","1","0","2","0","0","0","0","0","2","0","1","0","0","0","0","0","0","","","","","",""
"杉並","58","1","3","5","40","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"池袋","36","1","2","1","24","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"北区","48","0","0","3","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","36","1","0","1","17","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","52","0","0","4","38","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","72","0","3","8","70","8","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","75","0","0","1","28","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","83","0","0","6","37","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","","","","","",""
"江戸川","101","1","2","9","48","2","0","2","4","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","61","2","0","5","61","5","2","0","0","0","0","5","0","0","0","0","0","0","0","0","0","1","","","","","",""
"町田市","70","0","0","14","39","0","0","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","62","0","1","7","47","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","87","1","1","5","33","3","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","96","0","0","12","83","2","1","0","1","0","0","4","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","178","0","1","17","94","3","2","3","4","1","0","8","0","0","0","2","0","0","1","0","0","2","","","","","",""
"多摩小平","165","1","5","21","115","7","1","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1844","14","36","154","1247","52","12","12","33","2","0","40","5","3","0","7","0","0","4","0","0","21","","","","","",""
