"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","36","6","12","10","1","0","6","1","0","",""
"区南部","6","6","2","4","0","0","2","1","0","",""
"区西南部","15","14","4","5","0","0","1","2","0","",""
"区西部","33","12","49","19","0","0","9","0","0","",""
"区西北部","15","6","3","11","0","0","3","0","0","",""
"区東北部","0","0","0","0","0","0","3","3","0","",""
"区東部","12","4","5","9","0","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","3","1","0","",""
"北多摩西部","0","0","0","1","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","18","1","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","118","48","75","59","1","0","48","9","0","",""
