"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","2","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","2","0","31","12","3","2","20","0","4","0","3","0","0","0","0","0","0","0"
"1歳","1","1","8","3","52","15","17","3","25","0","19","0","4","0","0","0","0","0","0","0"
"2歳","0","0","2","8","43","24","14","2","3","0","17","4","0","0","0","0","0","1","1","0"
"3歳","1","0","4","13","47","28","9","2","2","0","6","9","0","0","0","0","0","0","1","0"
"4歳","0","0","6","17","46","23","3","2","0","3","12","11","1","0","0","1","0","0","0","0"
"5歳","1","0","2","25","41","20","2","9","1","2","3","18","0","1","1","0","0","0","0","0"
"6歳","0","0","2","18","32","15","1","9","0","0","4","5","0","0","0","1","0","0","0","0"
"7歳","1","0","0","19","30","6","0","9","0","1","1","7","1","0","0","0","0","0","1","0"
"8歳","0","0","0","13","22","2","0","5","0","3","0","4","0","0","0","0","0","0","0","0"
"9歳","0","0","0","16","25","4","1","2","0","1","0","3","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","2","13","34","3","0","0","0","2","0","8","1","0","0","1","0","0","1","0"
"15〜19歳","1","0","0","1","5","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","1","2","13","74","0","1","3","0","6","0","1","1","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5","4","30","159","488","156","51","48","51","21","66","70","11","1","1","6","0","1","4","0"
