"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","14","0","0","2","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","22","0","1","6","21","3","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","61","0","4","8","14","2","1","0","3","0","0","0","0","0","0","0","0","1","0","0","2","","","","","",""
"新宿区","56","5","0","7","18","0","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","66","0","0","4","14","1","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","46","2","0","8","44","1","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","38","3","1","8","11","1","1","0","1","0","0","1","0","0","0","0","0","1","0","0","4","","","","","",""
"江東区","64","0","0","28","46","2","6","1","0","2","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","23","0","10","16","27","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","73","2","1","12","27","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","88","1","0","20","65","5","7","1","2","1","0","0","0","0","0","0","0","2","0","0","1","","","","","",""
"世田谷","142","3","3","23","76","4","9","0","2","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","17","0","0","0","12","0","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"中野区","50","0","2","24","27","1","8","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","75","0","1","12","50","4","9","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"池袋","43","0","1","1","5","0","1","0","0","7","0","0","0","0","1","0","0","1","0","0","0","","","","","",""
"北区","63","0","1","3","26","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","38","1","0","21","18","1","1","2","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","84","2","1","13","35","1","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","133","3","2","30","46","4","5","0","1","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","58","5","7","24","46","2","5","0","2","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","49","0","1","12","41","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江戸川","106","1","5","37","60","8","7","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","96","4","2","33","41","3","32","3","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","96","0","0","19","46","2","23","0","1","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","40","1","1","13","18","4","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","61","1","0","17","27","6","12","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","85","0","4","11","41","5","11","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","192","2","11","46","62","10","20","4","5","0","0","5","1","0","0","1","0","1","0","0","2","","","","","",""
"多摩小平","138","1","16","51","49","3","14","2","3","0","0","1","1","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2125","37","75","509","1015","84","199","16","47","22","6","14","3","0","5","1","0","7","0","0","11","","","","","",""
