"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","12","1","0","4","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","7","4","3","0","2","2","2"
"中央区","1","11","0","1","6","11","0","3","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","5","14","3","1","19","17","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","9","6","0","1","1","1"
"新宿区","4","46","6","1","20","22","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","9","12","8","2","2","2","2"
"文京","1","20","1","0","25","16","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","7","4","1","1","1","1"
"台東","1","6","0","1","16","34","0","6","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","1","46","1","1","18","8","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","3","8","5","1","1","1","1"
"江東区","4","33","9","3","39","51","6","17","3","4","1","1","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","7","26","8","3","18","18","0","1","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","3","15","5","0","11","12","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","0","59","31","18","42","92","1","7","1","2","6","0","0","1","0","0","0","0","0","0","0","0","3","21","13","2","1","1","1"
"世田谷","2","74","10","7","44","58","4","6","11","1","1","2","0","1","0","3","0","0","0","0","0","0","4","25","16","2","2","2","2"
"渋谷区","1","13","0","4","7","13","0","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","2","7","4","1","1","1","1"
"中野区","0","29","3","6","35","31","5","7","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","1","43","23","2","27","56","4","4","0","1","1","0","1","1","0","0","0","0","0","0","0","0","7","17","11","1","2","2","2"
"池袋","0","30","5","3","7","14","0","2","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","2","25","11","3","26","40","1","6","2","4","0","0","0","1","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","1","22","34","3","29","58","0","4","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","5","47","9","0","33","39","0","7","4","1","1","0","0","0","0","0","0","0","0","0","0","0","2","16","10","2","1","1","1"
"練馬区","3","41","14","7","66","73","2","5","2","5","0","2","2","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","2","61","17","15","57","72","1","2","0","6","4","0","0","0","0","1","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","1","37","6","0","27","30","2","0","0","2","1","0","0","0","1","1","0","0","1","0","0","0","3","13","8","1","1","1","1"
"江戸川","6","45","19","8","42","39","5","8","0","4","2","1","0","2","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","3","52","27","4","84","145","1","4","1","3","2","0","0","0","0","3","0","0","0","0","0","0","15","18","11","2","1","1","1"
"町田市","1","30","6","2","32","53","1","4","0","2","1","2","0","0","0","2","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","1","30","2","0","23","28","1","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","2","14","8","1","1","1","1"
"南多摩","2","46","14","1","12","55","3","4","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","8","55","14","4","64","43","3","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","4","21","14","2","1","1","1"
"多摩府中","3","127","10","4","91","100","6","12","44","7","2","3","2","0","0","0","0","0","2","1","1","0","10","33","21","3","3","3","3"
"多摩小平","1","71","31","20","108","86","5","11","0","6","1","1","0","0","0","0","0","0","0","0","0","0","13","23","15","2","2","2","2"
"島しょ","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","1","1","1"
"合計","71","1166","320","122","1033","1317","52","140","70","68","31","15","9","8","1","19","0","0","3","1","1","2","91","419","264","39","25","25","25"
