"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","53","52","885","4","2","17","66","3","1","1","4","8","2","0","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"区南部","32","39","583","6","2","18","56","5","3","4","2","3","0","3","1","0","1","0","0","0","0","0","0","1","","","","","","",""
"区西南部","62","49","843","17","1","6","22","1","2","1","1","8","1","0","0","0","4","0","0","1","0","0","3","2","","","","","","",""
"区西部","89","65","987","13","0","13","35","3","3","3","5","2","1","1","2","0","2","0","0","1","0","0","1","3","","","","","","",""
"区西北部","88","88","1372","15","2","28","54","3","6","3","5","12","2","1","1","0","3","0","0","0","0","0","0","1","","","","","","",""
"区東北部","55","77","1188","25","4","22","42","2","1","1","4","7","0","1","1","0","1","0","0","0","0","0","1","3","","","","","","",""
"区東部","91","73","1063","9","2","14","43","2","1","2","2","10","1","2","0","0","2","0","0","1","0","0","0","0","","","","","","",""
"西多摩","4","22","154","0","1","5","6","2","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"南多摩","75","91","2235","15","3","57","100","6","8","12","6","14","1","2","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"北多摩西部","24","38","433","4","0","20","18","5","1","2","1","9","0","0","0","0","3","0","1","0","0","0","0","3","","","","","","",""
"北多摩南部","63","60","1146","8","2","29","52","1","4","4","4","11","0","1","0","0","0","0","0","3","0","0","3","4","","","","","","",""
"北多摩北部","30","42","854","8","2","18","49","4","14","1","5","14","1","4","0","0","2","0","0","1","0","0","0","10","","","","","","",""
"島しょ","1","1","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","667","697","11770","124","21","247","543","37","44","35","39","99","9","15","5","0","19","0","1","8","0","0","9","30","","","","","","",""
