"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","24","3","16","29","4","19","12","7","21","6","1","1","0","1","0","0","2","1","0","0","","","","","",""
"区南部","1","19","2","10","45","2","9","2","11","24","1","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","21","1","8","35","1","7","15","4","17","3","4","0","0","4","0","0","1","0","0","0","","","","","",""
"区西部","0","28","3","15","35","0","9","5","5","13","1","1","1","0","3","0","0","1","0","0","0","","","","","",""
"区西北部","0","12","2","21","35","2","14","27","9","24","4","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","0","43","3","11","52","3","12","4","8","14","1","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","0","23","5","10","40","2","7","13","5","9","2","4","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","2","1","5","9","0","3","4","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","20","3","19","59","4","5","18","7","16","2","8","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","8","2","13","22","2","3","9","3","8","1","4","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","19","4","23","31","4","9","3","7","36","3","1","0","0","3","1","0","0","0","0","0","","","","","",""
"北多摩北部","2","13","4","8","18","4","8","14","3","11","2","3","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","232","33","159","410","28","105","126","70","194","27","29","4","0","15","1","0","4","1","0","0","","","","","",""
