"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","182","4","2","10","107","15","2","4","5","1","0","4","0","0","0","2","0","0","2","0","1","","","","","",""
"区南部","154","2","4","28","150","7","1","3","4","0","0","3","1","0","0","1","0","0","0","0","0","","","","","",""
"区西南部","220","2","4","22","151","14","3","1","4","0","1","1","1","1","0","1","0","0","1","0","1","","","","","",""
"区西部","170","2","2","14","150","5","1","0","6","0","0","1","1","1","0","1","1","0","1","0","1","","","","","",""
"区西北部","333","2","1","19","155","24","4","2","9","0","0","2","0","0","0","1","0","0","0","0","2","","","","","",""
"区東北部","327","2","2","17","211","17","1","2","10","1","0","1","0","0","0","1","0","0","4","0","2","","","","","",""
"区東部","350","2","7","28","192","30","2","9","7","0","0","4","1","1","0","1","0","1","1","0","1","","","","","",""
"西多摩","75","1","0","3","48","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","427","6","0","50","217","31","0","5","4","0","1","4","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","236","3","1","8","53","8","1","2","3","0","0","0","1","1","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","202","2","0","22","100","26","0","8","5","0","1","1","0","0","0","1","1","0","2","0","2","","","","","",""
"北多摩北部","319","4","4","27","82","8","0","0","3","0","0","2","1","1","0","1","0","0","1","0","1","","","","","",""
"島しょ","27","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3022","32","27","248","1616","190","15","38","60","2","3","25","8","5","0","10","2","1","12","0","12","","","","","",""
