"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","12","8","4","11","1","1","4","8","0","",""
"区南部","0","0","0","1","0","0","7","0","0","",""
"区西南部","11","0","0","0","0","0","13","7","0","",""
"区西部","26","2","7","15","0","1","19","6","3","",""
"区西北部","37","8","9","11","0","1","5","0","0","",""
"区東北部","9","3","1","3","0","0","0","0","0","",""
"区東部","35","9","7","42","0","1","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","11","0","0","",""
"北多摩西部","4","1","1","12","0","0","0","0","0","",""
"北多摩南部","8","3","5","6","0","1","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","142","34","34","101","1","5","61","22","3","",""
