"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","4","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","2","0"
"中央区","0","0","0","0","6","1","10","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","4","3","1","0","0","0"
"みなと","0","0","5","9","22","1","4","0","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","0","0","0","3","14","2","3","3","1","0","1","1","0","0","0","0","0","3","0","0","2","0","0","9","6","2","2","2","0"
"文京","0","0","0","1","2","0","3","0","3","0","0","2","0","0","0","0","0","4","0","0","0","0","0","5","3","1","1","1","0"
"台東","0","0","0","2","12","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","0","1","0","0","7","2","1","1","5","0","0","2","0","1","0","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","0","0","0","3","35","2","8","2","6","0","0","1","0","2","0","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"品川区","0","1","0","1","31","0","3","1","3","0","0","8","0","1","1","0","0","0","0","0","0","0","0","10","6","0","0","0","0"
"目黒区","0","0","0","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","0","0","5","4","30","2","21","2","7","3","0","8","0","1","0","0","0","0","0","0","0","0","1","16","9","2","1","1","0"
"世田谷","5","1","1","5","10","2","15","0","6","0","0","9","0","3","0","0","1","0","0","0","0","0","0","16","8","2","2","2","0"
"渋谷区","0","0","0","2","6","0","3","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","4","1","2","1","0"
"中野区","0","0","0","2","29","1","3","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","9","6","1","1","1","0"
"杉並","0","0","12","6","24","2","2","0","8","0","0","2","0","1","0","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","0","0","0","1","8","3","1","0","1","0","0","2","0","2","1","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","0","0","1","3","11","2","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","0","0"
"荒川区","0","0","1","1","11","1","1","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","0","0","1","0","10","0","0","0","1","0","0","2","0","1","1","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","0","0","0","7","10","4","3","0","2","0","0","2","0","1","0","0","0","3","0","0","0","0","0","12","5","2","0","0","0"
"足立","0","0","2","3","14","0","1","0","8","0","0","3","0","2","1","0","1","1","0","0","0","0","0","12","5","2","0","0","0"
"葛飾区","0","0","0","5","14","4","3","0","4","0","0","3","1","7","0","2","0","0","0","0","3","0","0","9","4","1","1","1","0"
"江戸川","0","0","1","4","10","1","1","0","5","0","0","4","0","1","1","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"八王子市","1","0","0","8","51","6","5","2","7","3","0","6","0","1","8","0","0","1","0","0","0","0","0","10","4","2","1","1","0"
"町田市","3","0","1","17","21","3","1","4","2","0","0","7","0","0","4","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","0","0","2","3","17","9","12","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","0","0","0","3","15","1","4","4","5","0","0","4","0","1","0","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","0","0","1","0","10","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","5","2","1","1","0"
"多摩府中","0","0","0","1","14","2","5","1","11","0","0","3","0","1","0","0","0","1","0","0","0","0","0","21","10","2","2","3","0"
"多摩小平","5","1","2","10","48","2","13","2","8","0","0","17","0","1","0","1","0","6","0","0","0","0","0","14","6","2","2","2","0"
"島しょ","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","14","4","35","104","494","56","136","22","121","6","1","97","1","29","18","3","2","20","0","0","5","0","1","284","148","37","25","25","0"
