"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","0","0","0","3","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","0","2","14","1","28","0","3","0","9","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","3","1","4","6","6","2","2","1","0","8","0","2","0","0","0","0","0","1","0","0","","","","","",""
"文京","0","0","1","2","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","1","2","19","7","1","2","1","0","3","2","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","10","6","0","6","5","0","0","3","0","3","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","2","8","38","6","17","5","6","0","4","2","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","2","8","14","4","6","3","5","0","6","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","7","5","2","1","1","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","5","11","22","58","10","55","13","6","3","14","2","0","0","0","0","0","1","1","0","0","","","","","",""
"世田谷","1","1","4","23","31","5","25","7","5","0","16","2","5","1","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","2","2","4","2","14","0","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","0","0","0","7","13","5","18","0","1","0","5","1","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","19","30","6","5","2","4","0","2","2","1","0","0","1","0","0","0","0","0","","","","","",""
"池袋","0","0","1","1","5","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","4","13","3","7","1","3","0","7","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","11","4","7","3","2","2","4","0","9","1","3","1","0","2","0","0","0","0","0","","","","","",""
"板橋区","0","0","1","3","24","2","12","4","6","0","11","4","2","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","0","8","20","31","8","15","6","7","0","7","5","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","2","22","46","15","3","3","9","0","31","3","0","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","0","0","1","3","22","3","14","1","6","0","6","0","3","0","0","0","0","0","6","0","0","","","","","",""
"江戸川","0","0","7","13","19","12","1","3","4","0","20","0","4","0","0","1","0","0","0","0","0","","","","","",""
"八王子市","1","1","4","17","63","9","27","4","8","0","1","4","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","2","1","0","23","37","10","6","7","3","0","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","12","1","14","4","7","8","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","4","14","27","13","31","6","4","0","15","6","5","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","3","15","35","19","22","6","7","0","4","2","4","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","1","13","25","41","11","40","15","7","0","8","5","5","1","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","16","30","51","15","27","5","11","1","7","8","5","1","0","3","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","13","108","305","683","189","394","115","119","4","207","53","47","4","0","9","0","1","10","0","0","","","","","",""
