"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","278","2","2","13","85","8","2","6","6","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","316","6","3","26","139","12","2","3","4","1","0","3","1","1","0","1","0","0","0","0","0","","","","","",""
"区西南部","397","5","1","20","114","5","1","3","6","0","0","3","2","0","0","1","0","0","0","0","0","","","","","",""
"区西部","394","3","4","16","116","8","1","9","4","0","0","1","0","0","0","2","0","0","1","0","0","","","","","",""
"区西北部","655","2","2","24","109","11","2","6","7","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","556","2","6","30","124","14","0","7","5","2","0","3","0","0","0","1","0","0","2","1","0","","","","","",""
"区東部","550","4","5","38","172","18","2","9","8","1","1","1","1","1","0","1","0","0","0","0","0","","","","","",""
"西多摩","200","2","0","9","20","9","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","926","1","3","46","189","32","4","3","11","0","0","6","4","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","371","3","0","23","72","5","0","4","4","1","0","7","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","636","1","2","10","100","17","0","4","8","1","0","2","1","0","0","0","0","1","3","0","0","","","","","",""
"北多摩北部","518","1","5","34","65","11","1","6","2","0","1","2","0","0","0","3","0","0","1","0","0","","","","","",""
"島しょ","43","0","0","0","0","3","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5840","32","33","289","1305","153","16","61","68","7","2","35","11","2","0","10","0","1","7","1","0","","","","","",""
