"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","7","5","1","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"〜1歳","31","13","0","9","2","47","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"1歳","77","15","1","38","7","146","1","6","0","13","0","0","2","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1"
"2歳","87","6","0","26","22","112","0","7","0","2","0","0","1","1","0","1","0","0","0","0","0","3","0","1","0","3","1","0","0","3","0","0","0"
"3歳","106","9","0","31","40","101","3","2","2","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"4歳","130","9","0","25","52","74","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","125","3","0","37","71","96","1","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","142","4","0","19","59","92","1","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","219","5","0","13","59","59","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","188","3","0","8","62","58","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","191","7","0","3","36","45","4","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","726","38","0","4","64","94","3","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1","3","0","0","0","0","0","1","0","0","0","3"
"15〜19歳","312","30","0","2","6","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","377","114","0","10","63","187","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"30〜39歳","321","91","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"40〜49歳","401","118","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","215","123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"60〜69歳","99","63","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","2","2","0","0","0","0","0","2","0","0","0","2"
"70〜79歳","45","38","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","10","0","0","0","0","0","2","0","1","0","9"
"80歳以上","26","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","27","1","1","1","2","0","9","2","4","1","23"
"合計","3825","723","2","229","543","1143","23","23","6","22","2","4","3","1","0","22","0","0","0","0","0","26","49","2","1","5","3","0","20","6","6","1","43"
