"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","4","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","11","0","0","0","1","0","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","2","3","16","0","3","1","2","0","12","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","1","0","14","10","4","1","0","1","0","3","0","0","0","0","1","0","0","0","0","0","","","","","",""
"文京","0","0","1","1","3","4","1","0","2","0","0","0","0","0","0","0","0","0","2","0","0","","","","","",""
"台東","0","0","1","7","19","3","8","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","4","7","2","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","0","3","8","70","4","5","1","7","0","8","1","3","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","1","10","35","2","2","1","4","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","13","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"大田区","0","1","24","22","79","10","4","0","8","0","16","4","1","0","0","1","0","0","0","0","0","","","","","",""
"世田谷","0","0","4","28","61","6","22","4","4","0","6","1","5","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","1","12","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","0","0","0","5","12","4","3","1","3","0","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","6","45","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","1","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","4","18","8","1","0","3","0","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","3","10","7","0","4","1","7","0","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","2","10","4","4","0","7","1","5","1","1","0","0","0","0","0","1","0","0","","","","","",""
"練馬区","0","1","4","21","39","6","1","0","6","0","26","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","0","1","2","7","56","4","0","0","8","0","9","2","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","2","6","43","2","2","1","6","0","4","2","0","0","0","0","0","0","7","0","0","","","","","",""
"江戸川","0","0","5","27","63","6","10","1","7","0","9","1","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","3","10","28","55","13","1","0","3","0","1","10","6","0","0","1","0","0","0","0","0","","","","","",""
"町田市","0","0","1","18","54","16","8","3","3","0","9","0","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","5","22","5","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","3","9","58","12","2","0","1","0","3","0","1","1","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","2","17","33","3","9","2","3","0","6","4","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","1","31","96","16","3","8","7","0","13","2","1","0","0","1","0","0","1","0","0","","","","","",""
"多摩小平","0","2","6","23","43","16","6","1","13","0","20","2","0","0","0","3","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","9","76","321","997","155","106","28","110","1","179","36","22","2","0","9","0","0","11","0","0","","","","","",""
