"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","2","20","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"みなと","0","0","3","3","27","5","2","1","1","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","1","0","3","13","3","0","0","0","0","0","0","0","1","0","2","0","0","0","0","","","","","",""
"文京","0","0","0","2","17","0","1","1","2","0","0","1","0","0","0","2","0","0","0","0","","","","","",""
"台東","0","0","0","4","18","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","1","11","4","0","2","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","5","55","4","0","1","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","3","40","7","0","0","4","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"大田区","1","1","12","8","59","9","0","1","3","0","2","4","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","5","0","0","6","44","6","1","0","1","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","1","0","1","0","18","7","0","2","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","1","0","2","28","1","1","4","2","0","0","2","1","0","0","1","0","0","0","0","","","","","",""
"杉並","1","0","0","1","32","8","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","1","0","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","2","19","4","0","1","6","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","0","0","1","17","3","1","1","1","0","2","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","15","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","0","1","4","19","2","0","0","3","0","3","1","0","0","0","1","0","0","0","0","","","","","",""
"足立","1","0","1","1","28","4","1","4","2","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"葛飾区","1","0","0","7","25","5","3","10","1","0","0","8","0","0","0","0","0","0","3","0","","","","","",""
"江戸川","0","0","0","6","42","9","2","3","2","2","0","0","0","0","0","1","0","0","0","0","","","","","",""
"八王子市","0","0","1","15","51","8","0","4","2","0","0","3","1","0","0","0","0","0","0","0","","","","","",""
"町田市","2","0","0","14","42","7","0","0","3","0","0","8","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","2","15","2","0","3","2","0","0","2","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","2","28","4","0","0","2","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","2","14","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","0","0","11","28","3","0","1","2","0","1","4","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","1","15","40","4","1","0","2","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","16","3","21","123","784","128","19","40","48","3","15","51","6","1","0","12","0","0","3","0","","","","","",""
