"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","28","39","8","2","36","39","4","1","1","2","0","2","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"区南部","22","44","23","5","15","54","1","1","0","4","1","1","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"区西南部","40","38","19","2","12","45","3","1","4","2","0","1","1","0","0","6","0","0","1","0","0","1","7","","","","","",""
"区西部","27","54","25","1","32","51","2","1","0","4","0","0","0","1","0","1","0","0","0","0","0","2","1","","","","","",""
"区西北部","74","95","27","3","66","60","1","1","0","4","0","1","2","0","0","4","0","0","0","0","0","0","1","","","","","",""
"区東北部","41","52","7","6","41","38","2","1","1","3","0","0","1","1","0","1","0","0","0","0","0","0","3","","","","","",""
"区東部","60","31","27","1","20","44","1","2","1","4","1","1","1","2","0","0","0","0","0","0","1","0","3","","","","","",""
"西多摩","3","17","0","1","5","12","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","29","54","18","3","52","83","2","0","0","4","1","1","1","1","0","3","0","0","0","0","0","0","3","","","","","",""
"北多摩西部","22","23","6","0","20","17","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","41","45","15","4","32","20","1","0","3","5","0","1","2","0","0","2","0","0","1","0","0","2","10","","","","","",""
"北多摩北部","25","48","11","4","25","38","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","10","","","","","",""
"島しょ","0","2","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","412","542","186","32","361","501","20","8","11","37","3","9","8","6","0","17","0","0","2","0","1","6","47","","","","","",""
