"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","55","4","1","19","57","1","1","2","4","1","0","5","1","0","0","1","0","0","2","0","2","1","","","","","",""
"区南部","48","3","3","21","68","3","0","7","5","0","1","3","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","69","4","3","38","60","2","1","1","5","0","1","1","1","0","0","1","0","0","1","0","1","2","","","","","",""
"区西部","63","0","0","31","72","0","0","4","5","0","0","0","0","0","0","1","0","0","1","0","1","0","","","","","",""
"区西北部","76","0","1","27","72","9","1","2","10","0","2","5","1","1","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","96","1","2","42","74","2","0","2","5","0","0","10","0","1","0","1","0","0","1","0","2","1","","","","","",""
"区東部","53","4","2","20","78","3","1","5","7","0","0","8","1","0","0","2","1","0","0","0","0","0","","","","","",""
"西多摩","10","0","2","2","13","1","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","106","1","2","44","117","8","1","3","5","1","0","6","2","1","0","1","0","0","1","0","0","1","","","","","",""
"北多摩西部","24","0","0","26","30","3","0","1","8","0","0","3","1","0","0","0","0","0","0","0","1","0","","","","","",""
"北多摩南部","65","1","2","11","44","2","1","3","7","0","0","3","4","0","0","1","1","1","1","0","2","0","","","","","",""
"北多摩北部","68","0","5","28","35","1","0","2","7","0","0","4","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","737","18","23","311","720","35","6","33","69","2","4","50","12","3","0","11","2","1","7","0","9","5","","","","","",""
