"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","0","0"
"1〜4歳","0","0","0","0","0","0","3","0","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","1","2","0","0","1","0","0"
"20〜24歳","28","7","10","18","0","0","0","0","0"
"25〜29歳","28","11","21","17","0","0","0","0","0"
"30〜34歳","33","15","8","17","0","0","0","0","1"
"35〜39歳","22","11","10","18","0","0","1","0","0"
"40〜44歳","14","6","16","4","0","0","1","0","0"
"45〜49歳","11","3","4","4","0","0","1","0","0"
"50〜54歳","8","1","2","3","0","0","2","0","0"
"55〜59歳","3","1","3","1","0","0","1","0","0"
"60〜64歳","0","2","4","1","0","0","2","1","0"
"65〜69歳","2","0","3","0","0","0","0","0","0"
"70歳以上","0","1","0","0","0","0","17","4","1"
"合計","152","58","82","85","0","0","37","5","2"
