"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","16","0","0","0","22","5","0","1","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","73","0","0","2","47","9","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","66","0","0","0","32","8","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","89","0","1","3","41","13","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","125","0","4","7","31","8","1","3","0","0","0","0","1","2","0","0","0","2","0","0","0","0","0","0"
"5歳","121","0","0","7","40","10","1","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"6歳","116","0","1","3","27","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","108","0","0","4","24","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","111","0","1","2","30","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"9歳","85","0","0","5","14","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","238","0","0","2","35","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","86","0","0","0","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","59","0","0","4","58","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2"
"30〜39歳","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1456","0","7","39","420","61","2","9","22","0","1","0","4","11","2","0","0","9","0","0","0","0","0","3"
